1.150153297930955887e-02,-1.840233653783798218e-01,2.966201603412628174e-01,-3.355257585644721985e-02,4.067827463150024414e-01,-2.415213882923126221e-01
2.276627272367477417e-01,2.872272431850433350e-01,-2.046339809894561768e-01,-5.092842970043420792e-03,-3.708808869123458862e-02,-3.583776354789733887e-01
3.239162564277648926e-01,-3.283911943435668945e-01,-3.683454096317291260e-01,2.872653901576995850e-01,3.043400049209594727e-01,4.084351956844329834e-01
6.172349676489830017e-02,6.625413894653320312e-03,2.118065059185028076e-01,-2.133478224277496338e-01,-3.390742540359497070e-01,2.040191739797592163e-01
